ID_TEXT,ID_TEXT,CIUDAD,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES,PROGRAMAS DE BECAS,COSTO DE COLEGIATURA Y OPCIONES DE PAGO,"INSTALACIONES, AULAS Y LABORATORIOS",PLAN DE ESTUDIOS,AMBIENTE ESTUDIANTIL,ACREDITACIONES Y CERTIFICACIONES,UBICACIÓN DEL CAMPUS,MODALIDADES HÍBRIDAS (PRESENCIAL Y ONLINE),MODALIDADES ONLINE,VALORES INSTITUCIONALES
Entrevistado_125,Entrevistado_125,LA PAZ,Primera mención,OTRAS1,8.0,8.0,5.0,8.0,1.0,10.0,6.4,6.5,4.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_126,Entrevistado_126,GUADALAJARA,Primera mención,OTRAS1,5.0,5.0,10.0,8.0,6.4,5.8,6.4,6.5,7.0,6.4,7.5,7.3,9.0,6.9
Entrevistado_127,Entrevistado_127,HERMOSILLO,Primera mención,OTRAS1,9.0,8.0,7.8,8.0,8.0,7.0,9.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_128,Entrevistado_128,IRAPUATO,Primera mención,OTRAS1,6.0,4.0,10.0,8.0,6.0,3.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_129,Entrevistado_129,TEPIC,Primera mención,UNIVER,7.0,10.0,9.0,8.0,6.4,5.8,6.4,6.5,8.0,6.4,3.0,7.3,7.3,6.9
Entrevistado_130,Entrevistado_130,LEÓN,Primera mención,LA SALLE,10.0,10.0,10.0,8.0,6.4,7.0,9.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_131,Entrevistado_131,IRAPUATO,Primera mención,OTRAS1,10.0,6.0,7.8,8.0,6.4,4.0,6.4,10.0,7.7,6.4,7.5,7.3,9.0,6.9
Entrevistado_132,Entrevistado_132,MAZATLÁN,Primera mención,TECMILENIO,8.4,9.0,7.0,9.0,6.4,5.8,8.0,6.5,7.7,10.0,7.5,7.3,7.3,6.9
Entrevistado_133,Entrevistado_133,CIUDAD DE MÉXICO,Primera mención,UP,8.4,8.0,10.0,10.0,8.0,10.0,1.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_134,Entrevistado_134,TEPIC,Primera mención,OTRAS1,9.0,8.0,6.0,10.0,1.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_135,Entrevistado_135,COATZACOALCOS,Primera mención,OTRAS1,10.0,9.0,5.0,9.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_136,Entrevistado_136,QUERÉTARO,Primera mención,ANÁHUAC,8.0,10.0,7.8,8.0,6.4,9.0,6.0,6.5,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_137,Entrevistado_137,COATZACOALCOS,Primera mención,OTRAS1,8.4,8.0,10.0,9.0,6.4,1.0,6.4,6.5,7.7,9.0,7.5,7.3,10.0,6.9
Entrevistado_138,Entrevistado_138,LA PAZ,Primera mención,OTRAS1,10.0,2.0,9.0,10.0,6.4,1.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_139,Entrevistado_139,AGUASCALIENTES,Primera mención,OTRAS1,8.0,8.0,3.0,8.0,1.0,9.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,5.0
Entrevistado_140,Entrevistado_140,VILLAHERMOSA,Primera mención,UVM,8.4,8.0,1.0,10.0,6.4,9.0,1.0,6.5,7.7,6.4,7.5,8.0,7.3,6.9
Entrevistado_141,Entrevistado_141,GUADALAJARA,Primera mención,UAG,7.0,8.0,6.0,10.0,6.4,5.0,9.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_142,Entrevistado_142,QUERÉTARO,Primera mención,ANÁHUAC,8.4,6.0,7.8,8.0,10.0,5.8,6.4,10.0,6.0,10.0,7.5,7.3,7.3,6.9
Entrevistado_143,Entrevistado_143,CIUDAD DE MÉXICO,Primera mención,UVM,7.0,8.0,10.0,8.0,10.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,9.0
Entrevistado_144,Entrevistado_144,ZAMORA,Primera mención,OTRAS1,8.4,10.0,10.0,8.0,6.4,10.0,6.4,2.0,7.7,6.4,7.5,5.0,7.3,6.9
Entrevistado_145,Entrevistado_145,IRAPUATO,Primera mención,OTRAS1,9.0,10.0,9.0,10.0,6.4,5.8,6.4,6.5,7.7,3.0,7.5,7.3,7.3,6.9
Entrevistado_146,Entrevistado_146,CIUDAD DE MÉXICO,Primera mención,OTRAS1,8.4,1.0,10.0,10.0,6.4,5.0,6.4,6.5,7.7,6.4,7.5,7.3,3.0,6.9
Entrevistado_147,Entrevistado_147,ZAMORA,Primera mención,UNIVER,10.0,8.0,10.0,7.0,1.0,8.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_148,Entrevistado_148,GUADALAJARA,Primera mención,ITESO,8.4,3.0,7.8,6.0,7.0,5.8,6.4,8.0,7.7,6.4,7.5,7.0,7.3,6.9
Entrevistado_149,Entrevistado_149,QUERÉTARO,Primera mención,ANÁHUAC,9.0,8.0,7.8,10.0,3.0,5.8,6.4,6.5,7.7,5.0,7.5,5.0,7.3,6.9
Entrevistado_150,Entrevistado_150,QUERÉTARO,Primera mención,UVM,8.0,8.0,7.8,8.0,10.0,5.8,6.4,7.0,6.0,6.4,7.5,7.3,7.3,6.0
Entrevistado_151,Entrevistado_151,TIJUANA,Primera mención,OTRAS1,7.0,10.0,8.0,8.0,2.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_152,Entrevistado_152,TEPIC,Primera mención,OTRAS1,5.0,10.0,5.0,7.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_153,Entrevistado_153,MORELIA,Primera mención,UNIVA,9.0,8.0,7.8,10.0,1.0,5.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,9.0
Entrevistado_154,Entrevistado_154,AGUASCALIENTES,Primera mención,UP,7.0,9.0,7.8,8.0,6.4,10.0,6.4,6.5,6.0,10.0,7.5,7.3,7.3,6.9
Entrevistado_155,Entrevistado_155,CIUDAD DE MÉXICO,Primera mención,ITESM,8.0,8.0,4.0,10.0,3.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_156,Entrevistado_156,AGUASCALIENTES,Primera mención,UP,7.0,4.0,2.0,2.0,6.4,5.8,6.4,6.5,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_157,Entrevistado_157,LEÓN,Primera mención,OTRAS1,9.0,8.0,7.8,8.0,3.0,5.8,6.4,10.0,7.7,8.0,7.5,7.3,7.3,6.9
Entrevistado_158,Entrevistado_158,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.0,5.0,7.8,10.0,8.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_159,Entrevistado_159,MORELIA,Primera mención,LA SALLE,10.0,8.0,7.8,9.0,10.0,5.0,6.4,6.5,7.7,6.0,7.5,7.3,7.3,6.9
Entrevistado_160,Entrevistado_160,CULIACÁN,Primera mención,OTRAS1,8.0,9.0,8.0,8.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,4.0,6.9
Entrevistado_161,Entrevistado_161,GUADALAJARA,Primera mención,UAG,8.4,8.0,7.8,7.0,3.0,10.0,6.4,1.0,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_162,Entrevistado_162,GUADALAJARA,Primera mención,ITESO,8.0,8.0,7.8,5.0,10.0,5.8,6.4,6.5,7.0,8.0,7.5,7.3,7.3,6.9
Entrevistado_163,Entrevistado_163,GUADALAJARA,Primera mención,UVM,10.0,9.0,10.0,8.0,1.0,6.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_164,Entrevistado_164,GUADALAJARA,Primera mención,UAG,8.4,10.0,8.0,6.0,6.4,5.8,6.4,6.5,10.0,6.0,7.5,7.3,7.3,6.9
Entrevistado_165,Entrevistado_165,GUADALAJARA,Primera mención,OTRAS1,8.4,5.0,10.0,9.0,6.4,5.8,10.0,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_166,Entrevistado_166,VILLAHERMOSA,Primera mención,UVM,6.0,9.0,7.8,2.0,6.4,5.8,6.4,6.5,7.7,3.0,7.5,9.0,7.3,6.9
Entrevistado_167,Entrevistado_167,MORELIA,Primera mención,OTRAS1,10.0,8.0,5.0,8.0,6.4,5.0,6.4,7.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_168,Entrevistado_168,COATZACOALCOS,Primera mención,OTRAS1,9.0,5.0,10.0,8.0,6.4,4.0,6.4,6.5,7.7,6.4,7.5,7.0,7.3,6.9
Entrevistado_169,Entrevistado_169,MAZATLÁN,Primera mención,TECMILENIO,9.0,10.0,3.0,8.0,4.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_170,Entrevistado_170,GUADALAJARA,Primera mención,UP,8.4,8.0,2.0,2.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.0,7.3,6.9
Entrevistado_171,Entrevistado_171,MORELIA,Primera mención,LA SALLE,8.4,7.0,3.0,5.0,9.0,5.8,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_172,Entrevistado_172,GUADALAJARA,Primera mención,ITESO,9.0,9.0,3.0,8.0,9.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_173,Entrevistado_173,LA PAZ,Primera mención,OTRAS1,9.0,8.0,10.0,7.0,6.4,8.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_174,Entrevistado_174,MORELIA,Primera mención,LA SALLE,8.0,8.0,5.0,10.0,6.4,5.8,6.4,6.5,7.7,4.0,7.5,7.3,10.0,6.9
Entrevistado_175,Entrevistado_175,GUADALAJARA,Primera mención,UAG,8.4,8.0,3.0,6.0,8.0,5.8,6.4,8.0,7.7,6.4,7.5,5.0,7.3,6.9
Entrevistado_176,Entrevistado_176,VILLAHERMOSA,Primera mención,UVM,8.4,8.0,10.0,8.0,4.0,1.0,6.4,6.5,10.0,6.4,7.5,7.3,9.0,6.9
Entrevistado_177,Entrevistado_177,MORELIA,Primera mención,OTRAS1,6.0,6.0,10.0,8.0,6.4,10.0,6.4,7.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_178,Entrevistado_178,GUADALAJARA,Primera mención,UVM,8.0,10.0,7.8,8.0,1.0,5.8,6.4,6.5,7.0,6.4,10.0,7.3,7.3,6.9
Entrevistado_179,Entrevistado_179,LEÓN,Primera mención,OTRAS1,6.0,5.0,2.0,8.0,6.4,5.8,6.4,6.5,6.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_180,Entrevistado_180,PUEBLA,Primera mención,OTRAS1,8.4,10.0,7.8,9.0,10.0,2.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_181,Entrevistado_181,LEÓN,Primera mención,UNITEC,7.0,9.0,7.8,8.0,5.0,5.8,10.0,6.5,7.7,6.4,7.5,2.0,7.3,6.9
Entrevistado_182,Entrevistado_182,GUADALAJARA,Primera mención,UNIVER,9.0,8.0,4.0,9.0,6.4,5.8,3.0,6.5,7.7,6.4,7.5,4.0,7.3,6.9
Entrevistado_183,Entrevistado_183,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.0,6.0,7.8,10.0,4.0,1.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_184,Entrevistado_184,AGUASCALIENTES,Primera mención,OTRAS1,10.0,6.0,7.8,10.0,1.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_185,Entrevistado_185,TIJUANA,Primera mención,OTRAS1,8.0,6.0,5.0,8.0,1.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_186,Entrevistado_186,GUADALAJARA,Primera mención,UAG,8.4,6.0,1.0,8.0,1.0,5.0,6.4,6.5,7.7,1.0,7.5,7.3,7.3,6.9
Entrevistado_187,Entrevistado_187,IRAPUATO,Primera mención,ITESM,8.4,8.0,9.0,9.0,6.0,5.8,6.4,6.0,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_188,Entrevistado_188,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,8.0,9.0,8.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.0,7.3,6.9
Entrevistado_189,Entrevistado_189,MEXICALI,Primera mención,UAD,8.4,9.0,10.0,3.0,6.4,5.8,3.0,6.5,7.7,6.4,7.5,7.3,7.3,9.0
Entrevistado_190,Entrevistado_190,QUERÉTARO,Primera mención,UVM,7.0,9.0,7.8,8.0,3.0,8.0,6.4,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_191,Entrevistado_191,MORELIA,Primera mención,OTRAS1,7.0,8.0,7.8,8.0,6.4,6.0,10.0,6.5,7.7,10.0,7.5,7.3,7.0,6.9
Entrevistado_192,Entrevistado_192,AGUASCALIENTES,Primera mención,OTRAS1,8.4,8.0,9.0,8.0,10.0,6.0,6.4,6.5,7.7,10.0,7.5,10.0,7.3,6.9
Entrevistado_193,Entrevistado_193,ZAMORA,Primera mención,OTRAS1,10.0,9.0,7.8,8.0,6.4,1.0,10.0,6.5,7.7,6.4,7.5,5.0,7.3,6.9
Entrevistado_194,Entrevistado_194,LEÓN,Primera mención,LA SALLE,7.0,10.0,7.8,9.0,6.4,6.0,6.4,6.5,7.7,3.0,7.5,7.3,7.3,6.9
Entrevistado_195,Entrevistado_195,TUXTLA GUTIÉRREZ,Primera mención,UVM,9.0,10.0,7.8,8.0,5.0,5.8,4.0,6.5,7.7,6.4,7.0,7.3,7.3,6.9
Entrevistado_196,Entrevistado_196,XALAPA,Primera mención,OTRAS1,10.0,8.0,10.0,8.0,1.0,3.0,6.4,6.5,7.7,6.4,7.5,7.3,9.0,6.9
Entrevistado_197,Entrevistado_197,MORELIA,Primera mención,OTRAS1,10.0,8.0,7.8,8.0,3.0,10.0,1.0,6.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_198,Entrevistado_198,VILLAHERMOSA,Primera mención,UAG,8.0,8.0,7.8,6.0,6.4,5.8,6.4,8.0,8.0,6.4,7.5,6.0,7.3,6.9
Entrevistado_199,Entrevistado_199,CIUDAD DE MÉXICO,Primera mención,OTRAS1,8.0,5.0,7.8,8.0,2.0,1.0,6.4,6.5,7.7,6.4,7.5,7.3,3.0,6.9
Entrevistado_200,Entrevistado_200,VERACRUZ,Primera mención,OTRAS1,10.0,9.0,1.0,7.0,6.4,5.8,6.4,6.5,7.7,9.0,7.5,7.3,7.3,6.9
Entrevistado_201,Entrevistado_201,TAPACHULA,Primera mención,OTRAS1,10.0,5.0,10.0,8.0,6.4,5.8,6.4,6.5,10.0,6.4,10.0,7.3,7.3,6.9
Entrevistado_202,Entrevistado_202,MORELIA,Primera mención,OTRAS1,8.4,10.0,7.8,8.0,10.0,5.8,10.0,6.5,7.7,6.4,6.0,7.3,7.3,5.0
Entrevistado_203,Entrevistado_203,AGUASCALIENTES,Primera mención,UP,10.0,10.0,7.8,9.0,6.4,5.8,6.4,6.5,6.0,6.4,7.5,7.3,1.0,6.9
Entrevistado_204,Entrevistado_204,GUADALAJARA,Primera mención,UAG,10.0,8.0,7.8,8.0,6.4,5.8,10.0,6.5,7.7,7.0,7.5,7.3,10.0,6.9
Entrevistado_205,Entrevistado_205,MEXICALI,Primera mención,OTRAS1,5.0,8.0,7.8,8.0,6.0,7.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_206,Entrevistado_206,GUADALAJARA,Primera mención,ITESO,9.0,10.0,3.0,7.0,6.4,5.8,6.4,6.5,7.7,6.4,7.5,9.0,7.3,6.9
Entrevistado_207,Entrevistado_207,HERMOSILLO,Primera mención,ITESM,8.4,8.0,7.8,8.0,1.0,5.0,6.4,8.0,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_208,Entrevistado_208,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,9.0,6.0,8.0,6.4,7.0,6.4,6.5,7.7,4.0,7.5,7.3,7.3,6.9
Entrevistado_209,Entrevistado_209,CIUDAD DE MÉXICO,Primera mención,ITESM,8.4,8.0,7.8,8.0,6.4,2.0,6.4,1.0,6.0,6.4,7.5,7.0,4.0,6.9
Entrevistado_210,Entrevistado_210,GUADALAJARA,Primera mención,UAG,10.0,6.0,10.0,4.0,3.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_211,Entrevistado_211,MORELIA,Primera mención,OTRAS1,9.0,6.0,7.8,9.0,6.4,5.8,6.4,6.5,7.7,6.4,7.0,7.3,10.0,6.9
Entrevistado_212,Entrevistado_212,COATZACOALCOS,Primera mención,OTRAS1,10.0,9.0,1.0,8.0,6.4,5.0,6.4,6.5,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_213,Entrevistado_213,GUADALAJARA,Primera mención,UAG,9.0,8.0,6.0,8.0,6.4,5.8,7.0,6.5,7.7,4.0,4.0,7.3,7.3,6.9
Entrevistado_214,Entrevistado_214,GUADALAJARA,Primera mención,OTRAS1,9.0,3.0,6.0,8.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_215,Entrevistado_215,ZAMORA,Primera mención,OTRAS1,8.0,7.0,10.0,8.0,6.4,5.0,6.4,6.5,7.7,6.4,10.0,7.3,7.3,6.9
Entrevistado_216,Entrevistado_216,MEXICALI,Primera mención,OTRAS1,8.4,10.0,7.8,8.0,3.0,5.8,7.0,6.5,9.0,6.4,10.0,7.3,7.3,6.9
Entrevistado_217,Entrevistado_217,TEPIC,Primera mención,UNIVA,8.4,8.0,7.8,8.0,1.0,8.0,10.0,6.5,7.7,6.4,7.5,8.0,7.3,10.0
Entrevistado_218,Entrevistado_218,ZAMORA,Primera mención,UNIVER,6.0,10.0,5.0,8.0,6.4,6.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_219,Entrevistado_219,IRAPUATO,Primera mención,OTRAS1,8.0,8.0,8.0,8.0,7.0,8.0,9.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_220,Entrevistado_220,LEÓN,Primera mención,UNIVA,8.0,10.0,4.0,4.0,6.4,5.8,9.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_221,Entrevistado_221,MONTERREY,Primera mención,TECMILENIO,8.4,10.0,10.0,8.0,10.0,2.0,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_222,Entrevistado_222,LA PAZ,Primera mención,OTRAS1,5.0,8.0,9.0,8.0,6.4,5.8,6.4,6.5,9.0,9.0,7.5,7.3,5.0,6.9
Entrevistado_223,Entrevistado_223,MORELIA,Primera mención,OTRAS1,8.0,8.0,4.0,1.0,6.4,5.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_224,Entrevistado_224,VILLAHERMOSA,Primera mención,OTRAS1,9.0,9.0,7.8,6.0,6.4,9.0,6.4,6.5,7.7,4.0,7.5,7.3,7.3,6.9
Entrevistado_225,Entrevistado_225,MORELIA,Primera mención,OTRAS1,9.0,10.0,6.0,8.0,6.4,1.0,6.4,6.5,7.7,9.0,7.5,7.3,7.3,6.9
Entrevistado_226,Entrevistado_226,MORELIA,Primera mención,UNIVA,8.0,8.0,7.8,3.0,6.4,8.0,6.4,6.5,7.7,7.0,7.5,7.3,7.3,6.9
Entrevistado_227,Entrevistado_227,CULIACÁN,Primera mención,OTRAS1,9.0,4.0,10.0,8.0,7.0,5.8,6.4,6.5,7.7,6.4,10.0,7.3,7.3,6.9
Entrevistado_228,Entrevistado_228,CULIACÁN,Primera mención,UAD,6.0,10.0,7.8,8.0,10.0,5.8,5.0,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_229,Entrevistado_229,VILLAHERMOSA,Primera mención,OTRAS1,8.0,8.0,7.8,6.0,6.4,5.8,6.4,10.0,7.7,2.0,7.5,5.0,7.3,6.9
Entrevistado_230,Entrevistado_230,CULIACÁN,Primera mención,UAD,10.0,8.0,4.0,7.0,6.4,5.8,4.0,6.5,7.7,6.0,7.5,7.3,7.3,6.9
Entrevistado_231,Entrevistado_231,COATZACOALCOS,Primera mención,OTRAS1,5.0,8.0,10.0,8.0,7.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,9.0,6.9
Entrevistado_232,Entrevistado_232,CULIACÁN,Primera mención,ITESM,8.4,8.0,7.8,10.0,7.0,1.0,6.4,6.5,6.0,6.4,7.5,10.0,7.3,6.9
Entrevistado_233,Entrevistado_233,LA PAZ,Primera mención,OTRAS1,10.0,8.0,7.8,10.0,1.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_234,Entrevistado_234,MORELIA,Primera mención,UNIVA,8.0,10.0,7.0,9.0,8.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_235,Entrevistado_235,GUADALAJARA,Primera mención,UVM,8.4,8.0,7.8,5.0,6.4,5.8,6.4,8.0,6.0,6.4,6.0,5.0,7.3,6.9
Entrevistado_236,Entrevistado_236,MORELIA,Primera mención,OTRAS1,9.0,8.0,7.8,4.0,1.0,8.0,6.4,6.5,7.7,6.4,7.5,6.0,7.3,6.9
Entrevistado_237,Entrevistado_237,GUADALAJARA,Primera mención,OTRAS1,7.0,8.0,7.8,8.0,4.0,10.0,6.4,6.5,7.7,8.0,7.5,7.0,7.3,6.9
Entrevistado_238,Entrevistado_238,MAZATLÁN,Primera mención,UAD,8.4,5.0,6.0,8.0,6.4,10.0,6.0,6.5,7.7,8.0,7.5,7.3,7.3,6.9
Entrevistado_239,Entrevistado_239,COATZACOALCOS,Primera mención,UNID,9.0,10.0,7.8,8.0,6.4,10.0,6.4,6.5,10.0,6.4,7.5,7.3,10.0,6.9
Entrevistado_240,Entrevistado_240,LOS CABOS,Primera mención,OTRAS1,8.0,6.0,8.0,8.0,6.4,10.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_241,Entrevistado_241,HERMOSILLO,Primera mención,OTRAS1,4.0,8.0,10.0,8.0,6.4,10.0,6.4,6.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_242,Entrevistado_242,CIUDAD DE MÉXICO,Primera mención,UNITEC,8.0,8.0,9.0,8.0,6.4,4.0,3.0,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_243,Entrevistado_243,GUADALAJARA,Primera mención,OTRAS1,10.0,6.0,7.8,8.0,6.4,8.0,6.4,6.5,7.7,9.0,7.5,7.3,7.0,6.9
Entrevistado_244,Entrevistado_244,TEPIC,Primera mención,OTRAS1,10.0,8.0,4.0,8.0,6.4,5.8,10.0,6.5,10.0,6.4,7.5,9.0,7.3,6.9
Entrevistado_245,Entrevistado_245,GUADALAJARA,Primera mención,UAG,9.0,3.0,10.0,5.0,4.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_246,Entrevistado_246,TEPIC,Primera mención,OTRAS1,8.0,10.0,7.8,8.0,6.4,5.8,3.0,6.0,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_247,Entrevistado_247,GUADALAJARA,Primera mención,UP,5.0,10.0,1.0,8.0,6.4,5.8,7.0,6.5,7.7,6.4,7.5,7.3,7.0,6.9
Entrevistado_248,Entrevistado_248,GUADALAJARA,Primera mención,ITESO,8.0,9.0,7.8,4.0,5.0,5.8,6.4,6.5,8.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_249,Entrevistado_249,VILLAHERMOSA,Primera mención,UVM,6.0,8.0,7.0,8.0,6.4,4.0,6.4,8.0,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_250,Entrevistado_250,GUADALAJARA,Primera mención,UAG,6.0,9.0,7.8,2.0,6.4,2.0,6.4,6.5,7.7,5.0,7.5,7.3,7.3,6.9
Entrevistado_251,Entrevistado_251,CULIACÁN,Primera mención,OTRAS1,6.0,8.0,10.0,10.0,1.0,6.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_252,Entrevistado_252,CULIACÁN,Primera mención,ITESM,8.0,8.0,1.0,8.0,5.0,1.0,6.4,9.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_253,Entrevistado_253,MEXICALI,Primera mención,OTRAS1,7.0,8.0,7.8,8.0,8.0,10.0,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_254,Entrevistado_254,CIUDAD DE MÉXICO,Primera mención,OTRAS1,7.0,1.0,3.0,8.0,10.0,5.8,6.4,6.5,7.7,10.0,7.5,7.3,7.3,6.9
Entrevistado_255,Entrevistado_255,COATZACOALCOS,Primera mención,OTRAS1,8.4,8.0,10.0,10.0,8.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,6.0,6.9
Entrevistado_256,Entrevistado_256,GUADALAJARA,Primera mención,UNIVA,8.4,8.0,7.0,10.0,10.0,5.8,6.4,6.5,7.7,6.4,7.0,7.3,10.0,6.9
Entrevistado_257,Entrevistado_257,GUADALAJARA,Primera mención,ITESO,8.4,10.0,2.0,9.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.3,8.0,6.9
Entrevistado_258,Entrevistado_258,GUADALAJARA,Primera mención,ITESO,8.0,8.0,10.0,8.0,6.4,10.0,8.0,6.5,9.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_259,Entrevistado_259,CULIACÁN,Primera mención,TECMILENIO,8.4,8.0,10.0,8.0,10.0,5.8,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_260,Entrevistado_260,LA PAZ,Primera mención,OTRAS1,10.0,7.0,7.8,8.0,10.0,5.8,6.4,10.0,7.7,10.0,7.5,7.3,7.3,6.9
Entrevistado_261,Entrevistado_261,MORELIA,Primera mención,OTRAS1,10.0,5.0,4.0,8.0,1.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_262,Entrevistado_262,GUADALAJARA,Primera mención,UAG,7.0,8.0,5.0,10.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.3,6.0,6.9
Entrevistado_263,Entrevistado_263,GUADALAJARA,Primera mención,UAG,10.0,10.0,7.0,8.0,6.4,5.0,6.4,6.5,7.7,8.0,7.5,7.3,7.3,6.9
Entrevistado_264,Entrevistado_264,MAZATLÁN,Primera mención,TECMILENIO,10.0,7.0,7.8,10.0,7.0,5.8,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_265,Entrevistado_265,MORELIA,Primera mención,OTRAS1,10.0,7.0,10.0,8.0,6.4,5.8,6.4,6.5,7.0,6.4,7.5,7.3,7.0,6.9
Entrevistado_266,Entrevistado_266,AGUASCALIENTES,Primera mención,ITESM,7.0,10.0,8.0,8.0,6.4,4.0,6.4,6.5,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_267,Entrevistado_267,MONTERREY,Primera mención,ITESM,10.0,10.0,10.0,8.0,10.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_268,Entrevistado_268,GUADALAJARA,Primera mención,UAG,10.0,8.0,2.0,8.0,6.0,1.0,6.4,6.5,7.7,6.4,5.0,7.3,7.3,6.9
